"latitude","longitude","name","desc","color","source","precision"
49.2774086,-123.1233673,"250 Helmcken St., Vancouver, BC, Canada","Helmcken St, Vancouver, BC V6B, Canada",NA,"Bing Maps","street"
49.2402916,-123.0284882,"150 Payne St., Vancouver, BC, Canada","Payne St, Vancouver, BC V5R, Canada",NA,"Bing Maps","street"
49.2517433,-123.1665192,"2750 23rd Ave W., Vancouver, BC, Canada","2750 W 23rd Ave, Vancouver, BC V6L 1N9, Canada",NA,"Bing Maps","address"
49.2097549,-123.1312943,"8450 Osler St., Vancouver, BC, Canada","8450 Osler St, Vancouver, BC V6P 4E4, Canada",NA,"Bing Maps","address"
49.2832603,-123.0595627,"150 Templeton Dr., Vancouver, BC, Canada","150 Templeton Dr, Vancouver, BC V5L, Canada",NA,"Bing Maps","address"
49.2447319,-123.0688782,"1750 28th Ave E., Vancouver, BC, Canada","1750 E 28th Ave, Vancouver, BC V5N 2X6, Canada",NA,"Bing Maps","address"
49.2551613,-123.0333633,"3250 Rupert St., Vancouver, BC, Canada","3250 Rupert St, Vancouver, BC V5M 3V4, Canada",NA,"Bing Maps","address"
49.2500648,-123.1505508,"1950 King Edward Ave. W., Vancouver, BC, Canada","1950 W King Edward Ave, Vancouver, BC V6J 2W6, Canada",NA,"Bing Maps","address"
49.2606697,-123.1895523,"3850 13th Ave W., Vancouver, BC, Canada","3850 W 13th Ave, Vancouver, BC V6R 2S8, Canada",NA,"Bing Maps","address"
49.2526093,-123.1872406,"3750 22nd Ave W., Vancouver, BC, Canada","3750 W 22nd Ave, Vancouver, BC V6S 1J6, Canada",NA,"Bing Maps","address"
49.2345314,-123.134552,"5650 Hudson St., Vancouver, BC, Canada","5650 Hudson St, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2357292,-123.1336365,"1250 39th Ave W., Vancouver, BC, Canada","1250 W 39th Ave, Vancouver, BC V6M 1T1, Canada",NA,"Bing Maps","address"
49.2366524,-123.134552,"5450 Hudson St., Vancouver, BC, Canada","5450 Hudson St, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2347145,-123.1322556,"5650 Selkirk St., Vancouver, BC, Canada","5650 Selkirk St, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2122688,-123.1311646,"8050 Osler St., Vancouver, BC, Canada","8050 Osler St, Vancouver, BC V6P 4E2, Canada",NA,"Bing Maps","address"
49.2181053,-123.0703201,"1750 Nassau Dr., Vancouver, BC, Canada","1750 Nassau Dr, Vancouver, BC V5P 2B5, Canada",NA,"Bing Maps","address"
49.2146225,-123.0861435,"950 61st Ave E., Vancouver, BC, Canada","950 E 61st Ave, Vancouver, BC V5X 2C3, Canada",NA,"Bing Maps","address"
49.2145882,-123.084259,"1050 61st Ave E., Vancouver, BC, Canada","1050 E 61st Ave, Vancouver, BC V5X 2C4, Canada",NA,"Bing Maps","address"
49.2695999,-123.0681992,"450 1st Ave E., Vancouver, BC, Canada","E 1st Ave, Vancouver, BC V5N, Canada",NA,"Bing Maps","street"
49.2854881,-123.1120529,"1550 Cordova St. W., Vancouver, BC, Canada","W Cordova St, Vancouver, BC V6B, Canada",NA,"Bing Maps","street"
49.2140884,-123.0369492,"2050 Kinross St., Vancouver, BC, Canada","Kinross St, Vancouver, BC V5S, Canada",NA,"Bing Maps","street"
49.2418594,-123.1594162,"4950 Vine St., Vancouver, BC, Canada","4950 Vine St, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2352219,-123.0455322,"5450 Killarney St., Vancouver, BC, Canada","5450 Killarney St, Vancouver, BC V5R 3W2, Canada",NA,"Bing Maps","address"
49.2719536,-123.0572739,"2350 Kitchener St., Vancouver, BC, Canada","2350 Kitchener St, Vancouver, BC V5L 2X4, Canada",NA,"Bing Maps","address"
49.2651405,-123.1983109,"4150 8th Ave W., Vancouver, BC, Canada","4150 W 8th Ave, Vancouver, BC V6R 1Z6, Canada",NA,"Bing Maps","address"
49.2158546,-123.1183624,"550 60th Ave W., Vancouver, BC, Canada","550 W 60th Ave, Vancouver, BC V6P 1Z7, Canada",NA,"Bing Maps","address"
49.2105293,-123.1200333,"8250 Ash St., Vancouver, BC, Canada","8250 Ash St, Vancouver, BC V6P, Canada",NA,"Bing Maps","address"
49.2453766,-123.0718307,"4450 Fleming St., Vancouver, BC, Canada","4450 Fleming St, Vancouver, BC V5N, Canada",NA,"Bing Maps","address"
49.2445908,-123.062027,"2150 29th Ave E., Vancouver, BC, Canada","2150 E 29th Ave, Vancouver, BC V5N 2Z1, Canada",NA,"Bing Maps","address"
49.2135696,-123.0740433,"7450 Borden St., Vancouver, BC, Canada","Borden St, Vancouver, BC V5P, Canada",NA,"Bing Maps","street"
49.2311096,-123.1392288,"6050 Granville St., Vancouver, BC, Canada","6050 Granville St, Vancouver, BC V6M 3E1, Canada",NA,"Bing Maps","address"
49.2661247,-123.1621246,"2250 Larch St., Vancouver, BC, Canada","2250 Larch St, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2582169,-123.1590424,"2350 15th Ave W., Vancouver, BC, Canada","2350 W 15th Ave, Vancouver, BC V6K 2Y8, Canada",NA,"Bing Maps","address"
49.2029419,-123.1333237,"1250 Marine Dr. S.W., Vancouver, BC, Canada","1250 SW Marine Dr, Vancouver, BC V6P, Canada",NA,"Bing Maps","address"
49.2655411,-123.0830612,"8750 Great Northern Way, Vancouver, BC, Canada","Great Northern Way, Vancouver, BC V5T, Canada",NA,"Bing Maps","street"
49.2598686,-123.0980835,"2850 Sophia St., Vancouver, BC, Canada","2850 Sophia St, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.245945,-123.1136932,"450 28th Ave W., Vancouver, BC, Canada","450 W 28th Ave, Vancouver, BC V5Y 2K8, Canada",NA,"Bing Maps","address"
49.2154312,-123.1018066,"7650 Main St., Vancouver, BC, Canada","7650 Main St, Vancouver, BC V5X 3K3, Canada",NA,"Bing Maps","address"
49.2090454,-123.1099167,"8350 Manitoba St., Vancouver, BC, Canada","8350 Manitoba St, Vancouver, BC V5X, Canada",NA,"Bing Maps","address"
49.2648087,-123.0957336,"8450 Prince Edward St., Vancouver, BC, Canada","Prince Edward St, Vancouver, BC V5T, Canada",NA,"Bing Maps","street"
49.2531204,-123.1194763,"650 20th Ave W., Vancouver, BC, Canada","650 W 20th Ave, Vancouver, BC V5Z 1Y1, Canada",NA,"Bing Maps","address"
49.2374458,-123.1737747,"3050 38th Ave W., Vancouver, BC, Canada","3050 W 38th Ave, Vancouver, BC V6N 2X3, Canada",NA,"Bing Maps","address"
49.2309685,-123.0235291,"1550 Boundary Rd., Vancouver, BC, Canada","Boundary Rd, Vancouver, BC V5R, Canada",NA,"Bing Maps","street"
49.2309685,-123.0235291,"3150 Boundary Rd., Vancouver, BC, Canada","Boundary Rd, Vancouver, BC V5R, Canada",NA,"Bing Maps","street"
49.257,-123.0353622,"3250 14th Ave E., Vancouver, BC, Canada","3250 E 14th Ave, Vancouver, BC V5M 2J6, Canada",NA,"Bing Maps","address"
49.2595406,-123.1832123,"3550 14th Ave W., Vancouver, BC, Canada","3550 W 14th Ave, Vancouver, BC V6R 2W4, Canada",NA,"Bing Maps","address"
49.2836952,-123.0268631,"3550 Triumph St., Vancouver, BC, Canada","3550 Triumph St, Vancouver, BC V5K 1V1, Canada",NA,"Bing Maps","address"
49.2284355,-123.0623627,"2150 46th Ave E., Vancouver, BC, Canada","2150 E 46th Ave, Vancouver, BC V5P 1P4, Canada",NA,"Bing Maps","address"
49.2623596,-123.0494232,"2450 Slocan St., Vancouver, BC, Canada","2450 Slocan St, Vancouver, BC V5M, Canada",NA,"Bing Maps","address"
49.2289734,-123.0817566,"1150 45th Ave E., Vancouver, BC, Canada","1150 E 45th Ave, Vancouver, BC V5W 1Y6, Canada",NA,"Bing Maps","address"
49.2515411,-123.0578003,"2350 19th Ave E., Vancouver, BC, Canada","2350 E 19th Ave, Vancouver, BC V5N 2K1, Canada",NA,"Bing Maps","address"
49.2378845,-123.0402222,"5150 Rupert St., Vancouver, BC, Canada","5150 Rupert St, Vancouver, BC V5R 2J9, Canada",NA,"Bing Maps","address"
49.2327194,-123.0858841,"950 41st Ave E., Vancouver, BC, Canada","950 E 41st Ave, Vancouver, BC V5W, Canada",NA,"Bing Maps","address"
49.2326317,-123.0683517,"4950 41st Ave E., Vancouver, BC, Canada","E 41st Ave, Vancouver, BC V5P, Canada",NA,"Bing Maps","street"
49.2436867,-123.0375595,"4550 Manor St., Vancouver, BC, Canada","4550 Manor St, Vancouver, BC V5R 3X5, Canada",NA,"Bing Maps","address"
49.2293091,-123.0405502,"4550 45th Ave E., Vancouver, BC, Canada","E 45th Ave, Vancouver, BC V5R, Canada",NA,"Bing Maps","street"
49.2292747,-123.0863647,"6050 St. Catherines St., Vancouver, BC, Canada","6050 St Catherines St, Vancouver, BC V5W, Canada",NA,"Bing Maps","address"
49.2286148,-123.0849152,"6150 Windsor St., Vancouver, BC, Canada","6150 Windsor St, Vancouver, BC V5W 3J3, Canada",NA,"Bing Maps","address"
49.2296181,-123.0824356,"6050 Ross St., Vancouver, BC, Canada","6050 Ross St, Vancouver, BC V5W 3L5, Canada",NA,"Bing Maps","address"
49.2307549,-123.0513916,"5850 Wales St., Vancouver, BC, Canada","5850 Wales St, Vancouver, BC V5R 3N6, Canada",NA,"Bing Maps","address"
49.2736549,-123.0564575,"1250 Nanaimo St., Vancouver, BC, Canada","1250 Nanaimo St, Vancouver, BC V5L 5C5, Canada",NA,"Bing Maps","address"
49.227726,-123.0938416,"6250 St. George St., Vancouver, BC, Canada","6250 St George St, Vancouver, BC V5W, Canada",NA,"Bing Maps","address"
49.2309685,-123.0235291,"150 Boundary Rd., Vancouver, BC, Canada","Boundary Rd, Vancouver, BC V5R, Canada",NA,"Bing Maps","street"
49.2354393,-123.1811295,"3450 40th Ave W., Vancouver, BC, Canada","3450 W 40th Ave, Vancouver, BC V6N 3B6, Canada",NA,"Bing Maps","address"
49.2247314,-123.0796967,"6550 Inverness St., Vancouver, BC, Canada","6550 Inverness St, Vancouver, BC V5X 4E9, Canada",NA,"Bing Maps","address"
49.2056198,-123.1252518,"550 Laurel St., Vancouver, BC, Canada","Laurel St, Vancouver, BC V6P, Canada",NA,"Bing Maps","street"
49.2506676,-123.1850662,"4050 Dunbar St., Vancouver, BC, Canada","4050 Dunbar St, Vancouver, BC V6S 2E6, Canada",NA,"Bing Maps","address"
49.2623215,-123.1337585,"4450 Birch St., Vancouver, BC, Canada","Birch St, Vancouver, BC V6H, Canada",NA,"Bing Maps","street"
49.2528343,-123.1117783,"350 20th Ave W., Vancouver, BC, Canada","350 W 20th Ave, Vancouver, BC V5Y 2C6, Canada",NA,"Bing Maps","address"
49.2459488,-123.0668488,"5850 Kingsway, Vancouver, BC, Canada","Kingsway, Vancouver, BC V5N, Canada",NA,"Bing Maps","street"
49.2536545,-123.1034546,"50 19th Ave E., Vancouver, BC, Canada","50 E 19th Ave, Vancouver, BC V5V 1H7, Canada",NA,"Bing Maps","address"
49.2588806,-123.048233,"2750 12th Ave E., Vancouver, BC, Canada","2750 E 12th Ave, Vancouver, BC V5M, Canada",NA,"Bing Maps","address"
49.2808685,-123.0481033,"2750 Hastings St. W., Vancouver, BC, Canada","2750 E Hastings St, Vancouver, BC V5K 1Z9, Canada",NA,"Bing Maps","address"
49.2453117,-123.0429153,"2950 28th Ave E., Vancouver, BC, Canada","2950 E 28th Ave, Vancouver, BC V5R 1S4, Canada",NA,"Bing Maps","address"
49.2196503,-123.0247879,"2550 Hecate Pl. p, Vancouver, BC, Canada","Hecate Pl, Vancouver, BC V5S, Canada",NA,"Bing Maps","street"
49.2821198,-123.0983734,"250 Cordova Div., Vancouver, BC, Canada","250 E Cordova St, Vancouver, BC V6A 1L3, Canada",NA,"Bing Maps","address"
49.2663994,-123.0458298,"2850 4th Ave E., Vancouver, BC, Canada","2850 E 4th Ave, Vancouver, BC V5M 1K8, Canada",NA,"Bing Maps","address"
49.2173996,-123.1421432,"1550 59th Ave W., Vancouver, BC, Canada","1550 W 59th Ave, Vancouver, BC V6P 1Z2, Canada",NA,"Bing Maps","address"
49.2345695,-123.0426865,"5550 Rupert St., Vancouver, BC, Canada","5550 Rupert St, Vancouver, BC V5R 2K5, Canada",NA,"Bing Maps","address"
49.2332764,-123.0698395,"5650 Bruce St., Vancouver, BC, Canada","5650 Bruce St, Vancouver, BC V5P 3M6, Canada",NA,"Bing Maps","address"
49.2730904,-123.0818634,"450 Malkin Ave., Vancouver, BC, Canada","Malkin Ave, Vancouver, BC V6A, Canada",NA,"Bing Maps","street"
49.2140465,-123.1289749,"950 Park Dr., Vancouver, BC, Canada","950 Park Dr, Vancouver, BC V6P, Canada",NA,"Bing Maps","address"
49.2405281,-123.0638885,"2050 Mannering Ave., Vancouver, BC, Canada","2050 Mannering Ave, Vancouver, BC V5N 3C3, Canada",NA,"Bing Maps","address"
49.2292252,-123.1002045,"250 45th Ave E., Vancouver, BC, Canada","250 E 45th Ave, Vancouver, BC V5W 1X1, Canada",NA,"Bing Maps","address"
49.2411118,-123.1770782,"3250 34th Ave W., Vancouver, BC, Canada","3250 W 34th Ave, Vancouver, BC V6N 2K4, Canada",NA,"Bing Maps","address"
49.241703,-123.1755447,"4950 Balaclava St., Vancouver, BC, Canada","4950 Balaclava St, Vancouver, BC V6N, Canada",NA,"Bing Maps","address"
49.2630005,-123.1776657,"2650 Blenheim St., Vancouver, BC, Canada","2650 Blenheim St, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2614059,-123.0441513,"2550 Renfrew St., Vancouver, BC, Canada","2550 Renfrew St, Vancouver, BC V5M, Canada",NA,"Bing Maps","address"
49.2756958,-123.0751114,"1450 Parker St., Vancouver, BC, Canada","1450 Parker St, Vancouver, BC V5L, Canada",NA,"Bing Maps","address"
49.2440796,-123.0291519,"3450 29th Ave E., Vancouver, BC, Canada","3450 E 29th Ave, Vancouver, BC V5R, Canada",NA,"Bing Maps","address"
49.2761917,-123.1102066,"3250 Pacific Blvd., Vancouver, BC, Canada","Pacific Blvd, Vancouver, BC V6B, Canada",NA,"Bing Maps","street"
49.2919312,-123.1301804,"1050 Bayshore Dr., Vancouver, BC, Canada","Bayshore Dr, Vancouver, BC V6G, Canada",NA,"Bing Maps","street"
49.2721977,-123.0351868,"3250 Kitchener St., Vancouver, BC, Canada","3250 Kitchener St, Vancouver, BC V5K 3G2, Canada",NA,"Bing Maps","address"
49.2641563,-123.1808319,"3450 Broadway St. E., Vancouver, BC, Canada","3450 W Broadway, Vancouver, BC V6R 2B3, Canada",NA,"Bing Maps","address"
49.2386818,-123.1179581,"5150 Ash St., Vancouver, BC, Canada","5150 Ash St, Vancouver, BC V5Z 3G4, Canada",NA,"Bing Maps","address"
49.2388496,-123.0877151,"5050 Prince Albert St., Vancouver, BC, Canada","5050 Prince Albert St, Vancouver, BC V5W 3C6, Canada",NA,"Bing Maps","address"
49.2443733,-123.0324402,"3350 29th Ave E., Vancouver, BC, Canada","3350 E 29th Ave, Vancouver, BC V5R 1W8, Canada",NA,"Bing Maps","address"
49.2595367,-123.0283737,"2750 Skeena St., Vancouver, BC, Canada","2750 Skeena St, Vancouver, BC V5M, Canada",NA,"Bing Maps","address"
49.2141685,-123.1112823,"250 62nd Ave W., Vancouver, BC, Canada","250 W 62nd Ave, Vancouver, BC V5X 2E2, Canada",NA,"Bing Maps","address"
49.2675095,-123.1202621,"750 Millbank, Vancouver, BC, Canada","750 Millbank, Vancouver, BC V5Z 3Z3, Canada",NA,"Bing Maps","address"
49.2392082,-123.069809,"1750 34th Ave E., Vancouver, BC, Canada","1750 E 34th Ave, Vancouver, BC V5P 1A3, Canada",NA,"Bing Maps","address"
49.2619171,-123.0618439,"2550 Lakewood St., Vancouver, BC, Canada","2550 Lakewood Dr, Vancouver, BC V5N, Canada",NA,"Bing Maps","address"
49.260643,-123.0598831,"2650 Templeton Dr., Vancouver, BC, Canada","2650 Templeton Dr, Vancouver, BC V5N 4W3, Canada",NA,"Bing Maps","address"
49.2182083,-123.1249924,"7350 Laurel St., Vancouver, BC, Canada","7350 Laurel St, Vancouver, BC V6P 3T9, Canada",NA,"Bing Maps","address"
49.2461586,-123.0354614,"3250 27th Ave E., Vancouver, BC, Canada","3250 E 27th Ave, Vancouver, BC V5R 1P6, Canada",NA,"Bing Maps","address"
49.2414169,-123.0661316,"1950 32nd Ave E., Vancouver, BC, Canada","1950 E 32nd Ave, Vancouver, BC V5N, Canada",NA,"Bing Maps","address"
49.2104607,-123.1257248,"8350 Laurel St., Vancouver, BC, Canada","8350 Laurel St, Vancouver, BC V6P 6T5, Canada",NA,"Bing Maps","address"
49.2058372,-123.0556946,"2550 E. Kent Ave. N., Vancouver, BC, Canada","2550 E Kent Ave N, Vancouver, BC V5S, Canada",NA,"Bing Maps","address"
49.2247086,-123.0783081,"6550 Culloden St., Vancouver, BC, Canada","6550 Culloden St, Vancouver, BC V5X 4J2, Canada",NA,"Bing Maps","address"
49.2061691,-123.0463638,"2950 E. Kent Ave. S., Vancouver, BC, Canada","2950 E Kent Ave S, Vancouver, BC V5S, Canada",NA,"Bing Maps","address"
49.2779884,-123.0821304,"1050 Georgia St. E., Vancouver, BC, Canada","1050 E Georgia St, Vancouver, BC V6A, Canada",NA,"Bing Maps","address"
49.2070503,-123.0330505,"1050 Marine Way, Vancouver, BC, Canada","Marine Way, Vancouver, BC V5S, Canada",NA,"Bing Maps","street"
49.2517319,-123.0954437,"450 21st Ave E., Vancouver, BC, Canada","450 E 21st Ave, Vancouver, BC V5V 1R4, Canada",NA,"Bing Maps","address"
49.2502213,-123.0798264,"3850 Inverness St., Vancouver, BC, Canada","3850 Inverness St, Vancouver, BC V5V 4W2, Canada",NA,"Bing Maps","address"
49.2487755,-123.0798035,"4050 Inverness St., Vancouver, BC, Canada","4050 Inverness St, Vancouver, BC V5V, Canada",NA,"Bing Maps","address"
49.2324677,-123.1044388,"50 Ontario Pl., Vancouver, BC, Canada","50 Ontario Pl, Vancouver, BC V5W 1R9, Canada",NA,"Bing Maps","address"
49.2466545,-123.057724,"2350 27th Ave E., Vancouver, BC, Canada","2350 E 27th Ave, Vancouver, BC V5N 2X2, Canada",NA,"Bing Maps","address"
49.2396584,-123.1448669,"1750 35th Ave W., Vancouver, BC, Canada","1750 W 35th Ave, Vancouver, BC V6M 1H3, Canada",NA,"Bing Maps","address"
49.2130623,-123.1097565,"7950 Manitoba St., Vancouver, BC, Canada","7950 Manitoba St, Vancouver, BC V5X, Canada",NA,"Bing Maps","address"
49.2389412,-123.0625,"250 34th Ave E., Vancouver, BC, Canada","E 34th Ave, Vancouver, BC V5P, Canada",NA,"Bing Maps","street"
49.2477455,-123.0297546,"3450 25th Ave E., Vancouver, BC, Canada","3450 E 25th Ave, Vancouver, BC V5R 1K1, Canada",NA,"Bing Maps","address"
49.2906609,-123.0241623,"5950 Yale St., Vancouver, BC, Canada","Yale St, Vancouver, BC V5K, Canada",NA,"Bing Maps","street"
49.2059708,-123.047554,"8550 Jellicoe St., Vancouver, BC, Canada","8550 Jellicoe St, Vancouver, BC V5S, Canada",NA,"Bing Maps","address"
49.2715797,-123.1490173,"3050 York Ave., Vancouver, BC, Canada","York Ave, Vancouver, BC V6J, Canada",NA,"Bing Maps","street"
49.212944,-123.133316,"1250 64th Ave W., Vancouver, BC, Canada","1250 W 64th Ave, Vancouver, BC V6P, Canada",NA,"Bing Maps","address"
49.2452316,-123.030159,"3450 28th Ave E., Vancouver, BC, Canada","3450 E 28th Ave, Vancouver, BC V5R 1T3, Canada",NA,"Bing Maps","address"
49.2602654,-123.0468979,"2650 Kaslo St., Vancouver, BC, Canada","2650 Kaslo St, Vancouver, BC V5M 4J1, Canada",NA,"Bing Maps","address"
49.2401237,-123.0503006,"2650 Ward St., Vancouver, BC, Canada","2650 Ward St, Vancouver, BC V5R 4S6, Canada",NA,"Bing Maps","address"
49.23946,-123.0487137,"2750 Ward St., Vancouver, BC, Canada","2750 Ward St, Vancouver, BC V5R 4S6, Canada",NA,"Bing Maps","address"
49.2677383,-123.1710892,"2950 Bayswater St., Vancouver, BC, Canada","Bayswater St, Vancouver, BC V6K, Canada",NA,"Bing Maps","street"
49.2226028,-123.0932159,"550 52nd Ave E., Vancouver, BC, Canada","550 E 52nd Ave, Vancouver, BC V5X 1G9, Canada",NA,"Bing Maps","address"
49.2309685,-123.0235291,"2050 Boundary Rd., Vancouver, BC, Canada","Boundary Rd, Vancouver, BC V5R, Canada",NA,"Bing Maps","street"
49.264122,-123.178833,"3350 Broadway St. E., Vancouver, BC, Canada","3350 W Broadway, Vancouver, BC V6R 2B2, Canada",NA,"Bing Maps","address"
49.2763481,-123.1249771,"50 Davie St., Vancouver, BC, Canada","Davie St, Vancouver, BC V6B, Canada",NA,"Bing Maps","street"
49.2598572,-123.1681976,"2950 Macdonald St., Vancouver, BC, Canada","2950 Macdonald St, Vancouver, BC V6K, Canada",NA,"Bing Maps","address"
49.2720604,-123.1412888,"1450 Pennyfarthing Dr. p, Vancouver, BC, Canada","1450 Pennyfarthing Dr, Vancouver, BC V6J 4X8, Canada",NA,"Bing Maps","address"
49.2393494,-123.1011276,"5050 Main St., Vancouver, BC, Canada","5050 Main St, Vancouver, BC V5W 2R3, Canada",NA,"Bing Maps","address"
49.2599182,-123.0831146,"2750 Windsor St., Vancouver, BC, Canada","2750 Windsor St, Vancouver, BC V5T, Canada",NA,"Bing Maps","address"
49.2539902,-123.1199188,"3550 Heather St., Vancouver, BC, Canada","3550 Heather St, Vancouver, BC V5Z, Canada",NA,"Bing Maps","address"
49.2739868,-123.0322647,"3350 William St., Vancouver, BC, Canada","3350 William St, Vancouver, BC V5K 2Z3, Canada",NA,"Bing Maps","address"
49.2731056,-123.0328217,"3350 Charles St., Vancouver, BC, Canada","3350 Charles St, Vancouver, BC V5K, Canada",NA,"Bing Maps","address"
49.2443466,-123.0270081,"3550 29th Ave E., Vancouver, BC, Canada","3550 E 29th Ave, Vancouver, BC V5R, Canada",NA,"Bing Maps","address"
49.248333,-123.0742798,"1450 King Edward Ave. E., Vancouver, BC, Canada","1450 E King Edward Ave, Vancouver, BC V5N 2V4, Canada",NA,"Bing Maps","address"
49.2785988,-123.1125107,"1050 Beatty St., Vancouver, BC, Canada","Beatty St, Vancouver, BC V6B, Canada",NA,"Bing Maps","street"
49.2065811,-123.0903091,"8550 Fraser St., Vancouver, BC, Canada","8550 Fraser St, Vancouver, BC V5X 3Y3, Canada",NA,"Bing Maps","address"
49.2639389,-123.0743179,"1450 7th Ave E., Vancouver, BC, Canada","1450 E 7th Ave, Vancouver, BC V5N 1R8, Canada",NA,"Bing Maps","address"
49.2300835,-123.0445099,"2950 44th Ave E., Vancouver, BC, Canada","2950 E 44th Ave, Vancouver, BC V5R, Canada",NA,"Bing Maps","address"
49.2732697,-123.0862503,"1350 Chess St., Vancouver, BC, Canada","1350 Chess St, Vancouver, BC V6A, Canada",NA,"Bing Maps","address"
49.2357254,-123.1344986,"5550 Hudson St., Vancouver, BC, Canada","5550 Hudson St, Vancouver, BC V6M, Canada",NA,"Bing Maps","address"
49.2535706,-123.0866241,"850 19th Ave E., Vancouver, BC, Canada","850 E 19th Ave, Vancouver, BC V5V 1K5, Canada",NA,"Bing Maps","address"
49.2535667,-123.1123505,"3550 Yukon St., Vancouver, BC, Canada","3550 Yukon St, Vancouver, BC V5Y, Canada",NA,"Bing Maps","address"
49.2505074,-123.0294876,"3450 22nd Ave E., Vancouver, BC, Canada","3450 E 22nd Ave, Vancouver, BC V5M 2Z4, Canada",NA,"Bing Maps","address"
